FS0237	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907	0.907
FS0240	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867	0.768	10.978	21.956	32.934	43.911	54.889	65.867	76.845	65.867
FS0241	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857	288.043	288.791	289.539	290.287	291.036	291.784	292.532	293.28	261.857
FS0244	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409	0.409
FS0875	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747	5017.955	4718.901	4419.846	4120.792	3821.738	3522.684	3223.629	2924.575	2981.747
FS1047	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671	427.7	401.514	375.329	349.143	322.957	296.771	270.586	244.4	235.671
FS1067	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506	630.27	710.304	790.339	870.373	950.407	1030.441	1110.476	1190.51	1180.506
FS1101	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838	6079.92	5600.238	5120.556	4640.874	4161.192	3681.51	3201.828	2722.146	2441.838
FS1112	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857	22325	22771.5	23218	23664.5	24111	24557.5	25004	25450.5	26581.857
