1	185050	752629.8692801151	0
2	185100	752543.2667397367	0
3	185150	752456.6641993582	0
4	185150	752629.8692801151	0
5	185200	752543.2667397367	0
6	185250	752456.6641993582	0
7	185300	752370.0616589797	0
8	185300	752543.2667397367	0
9	185350	752283.4591186013	0
10	185350	752456.6641993582	0
11	185400	752196.8565782229	0
12	185400	752370.0616589797	0
13	185400	752543.2667397367	0
14	185450	752110.2540378444	0
15	185450	752283.4591186013	0
16	185450	752456.6641993582	0
17	185500	752023.651497466	0
18	185500	752196.8565782229	0
19	185500	752370.0616589797	0
20	185550	751937.0489570876	0
21	185550	752110.2540378444	0
22	185550	752283.4591186013	0
23	185550	752456.6641993582	0
24	185600	751850.4464167091	0
25	185600	752023.651497466	0
26	185600	752196.8565782229	0
27	185600	752370.0616589797	0
28	185650	751763.8438763306	0
29	185650	751937.0489570876	0
30	185650	752110.2540378444	0
31	185650	752283.4591186013	0
32	185700	751677.2413359522	0
33	185700	751850.4464167091	0
34	185700	752023.651497466	0
35	185700	752196.8565782229	0
36	185750	751590.6387955737	0
37	185750	751763.8438763306	0
38	185750	751937.0489570876	0
39	185750	752110.2540378444	0
40	185800	751677.2413359522	0
41	185800	751850.4464167091	0
42	185800	752023.651497466	0
43	185850	751590.6387955737	0
44	185850	751763.8438763306	0
45	185850	751937.0489570876	0
46	185900	751504.0362551954	0
47	185900	751677.2413359522	0
48	185900	751850.4464167091	0
49	185900	752023.651497466	0
50	185950	751417.4337148168	0
51	185950	751590.6387955737	0
52	185950	751763.8438763306	0
53	185950	751937.0489570876	0
54	186000	751330.8311744385	0
55	186000	751504.0362551954	0
56	186000	751677.2413359522	0
57	186000	751850.4464167091	0
58	186050	751244.22863406	0
59	186050	751417.4337148168	0
60	186050	751590.6387955737	0
61	186050	751763.8438763306	0
62	186050	751937.0489570876	0
63	186100	751157.6260936816	0
64	186100	751330.8311744385	0
65	186100	751504.0362551954	0
66	186100	751677.2413359522	0
67	186100	751850.4464167091	0
68	186100	752023.651497466	0
69	186100	752196.8565782229	0
70	186150	751071.0235533031	0
71	186150	751244.22863406	0
72	186150	751417.4337148168	0
73	186150	751590.6387955737	0
74	186150	751763.8438763306	0
75	186150	751937.0489570876	0
76	186150	752110.2540378444	0
77	186150	752283.4591186013	0
78	186200	751157.6260936816	0
79	186200	751330.8311744385	0
80	186200	751504.0362551954	0
81	186200	751677.2413359522	0
82	186200	751850.4464167091	0
83	186200	752023.651497466	0
84	186200	752196.8565782229	0
85	186200	752370.0616589797	0
86	186250	751071.0235533031	0
87	186250	751244.22863406	0
88	186250	751417.4337148168	0
89	186250	751590.6387955737	0
90	186250	751763.8438763306	0
91	186250	751937.0489570876	0
92	186250	752110.2540378444	0
93	186250	752283.4591186013	0
94	186250	752456.6641993582	0
95	186300	750984.4210129246	0
96	186300	751157.6260936816	0
97	186300	751330.8311744385	0
98	186300	751504.0362551954	0
99	186300	751677.2413359522	0
100	186300	751850.4464167091	0
101	186300	752023.651497466	0
102	186300	752196.8565782229	0
103	186300	752370.0616589797	0
104	186300	752543.2667397367	0
105	186350	750897.8184725462	0
106	186350	751071.0235533031	0
107	186350	751244.22863406	0
108	186350	751417.4337148168	0
109	186350	751590.6387955737	0
110	186350	751763.8438763306	0
111	186350	751937.0489570876	0
112	186350	752110.2540378444	0
113	186350	752283.4591186013	0
114	186350	752456.6641993582	0
115	186400	750811.2159321678	0
116	186400	750984.4210129246	0
117	186400	751157.6260936816	0
118	186400	751330.8311744385	0
119	186400	751504.0362551954	0
120	186400	751677.2413359522	0
121	186400	751850.4464167091	0
122	186400	752023.651497466	0
123	186400	752196.8565782229	0
124	186400	752370.0616589797	0
125	186450	750724.6133917893	0
126	186450	750897.8184725462	0
127	186450	751071.0235533031	0
128	186450	751244.22863406	0
129	186450	751417.4337148168	0
130	186450	751590.6387955737	0
131	186450	751763.8438763306	0
132	186450	751937.0489570876	0
133	186450	752110.2540378444	0
134	186450	752283.4591186013	0
135	186450	752456.6641993582	0
136	186500	750638.0108514109	0
137	186500	750811.2159321678	0
138	186500	750984.4210129246	0
139	186500	751157.6260936816	0
140	186500	751330.8311744385	0
141	186500	751504.0362551954	0
142	186500	751677.2413359522	0
143	186500	751850.4464167091	0
144	186500	752023.651497466	0
145	186500	752196.8565782229	0
146	186500	752370.0616589797	0
147	186550	750724.6133917893	0
148	186550	750897.8184725462	0
149	186550	751071.0235533031	0
150	186550	751244.22863406	0
151	186550	751417.4337148168	0
152	186550	751590.6387955737	0
153	186550	751763.8438763306	0
154	186550	751937.0489570876	0
155	186550	752110.2540378444	0
156	186550	752283.4591186013	0
157	186550	752456.6641993582	0
158	186600	750638.0108514109	0
159	186600	750811.2159321678	0
160	186600	750984.4210129246	0
161	186600	751157.6260936816	0
162	186600	751330.8311744385	0
163	186600	751504.0362551954	0
164	186600	751677.2413359522	0
165	186600	751850.4464167091	0
166	186600	752023.651497466	0
167	186600	752196.8565782229	0
168	186600	752370.0616589797	0
169	186650	750551.4083110325	0
170	186650	750724.6133917893	0
171	186650	750897.8184725462	0
172	186650	751071.0235533031	0
173	186650	751244.22863406	0
174	186650	751417.4337148168	0
175	186650	751590.6387955737	0
176	186650	751763.8438763306	0
177	186650	751937.0489570876	0
178	186650	752110.2540378444	0
179	186650	752283.4591186013	0
180	186650	752456.6641993582	0
181	186700	750464.805770654	0
182	186700	750638.0108514109	0
183	186700	750811.2159321678	0
184	186700	750984.4210129246	0
185	186700	751157.6260936816	0
186	186700	751330.8311744385	0
187	186700	751504.0362551954	0
188	186700	751677.2413359522	0
189	186700	751850.4464167091	0
190	186700	752023.651497466	0
191	186700	752196.8565782229	0
192	186700	752370.0616589797	0
193	186750	750378.2032302755	0
194	186750	750551.4083110325	0
195	186750	750724.6133917893	0
196	186750	750897.8184725462	0
197	186750	751071.0235533031	0
198	186750	751244.22863406	0
199	186750	751417.4337148168	0
200	186750	751590.6387955737	0
201	186750	751763.8438763306	0
202	186750	751937.0489570876	0
203	186750	752110.2540378444	0
204	186750	752283.4591186013	0
205	186800	750291.6006898971	0
206	186800	750464.805770654	0
207	186800	750638.0108514109	0
208	186800	750811.2159321678	0
209	186800	750984.4210129246	0
210	186800	751157.6260936816	0
211	186800	751330.8311744385	0
212	186800	751504.0362551954	0
213	186800	751677.2413359522	0
214	186800	751850.4464167091	0
215	186800	752023.651497466	0
216	186800	752196.8565782229	0
217	186800	752370.0616589797	0
218	186850	750378.2032302755	0
219	186850	750551.4083110325	0
220	186850	750724.6133917893	0
221	186850	750897.8184725462	0
222	186850	751071.0235533031	0
223	186850	751244.22863406	0
224	186850	751417.4337148168	0
225	186850	751590.6387955737	0
226	186850	751763.8438763306	0
227	186850	751937.0489570876	0
228	186850	752110.2540378444	0
229	186850	752283.4591186013	0
230	186900	750291.6006898971	0
231	186900	750464.805770654	0
232	186900	750638.0108514109	0
233	186900	750811.2159321678	0
234	186900	750984.4210129246	0
235	186900	751157.6260936816	0
236	186900	751330.8311744385	0
237	186900	751504.0362551954	0
238	186900	751677.2413359522	0
239	186900	751850.4464167091	0
240	186900	752023.651497466	0
241	186900	752196.8565782229	0
242	186900	752370.0616589797	0
243	186950	750204.9981495186	0
244	186950	750378.2032302755	0
245	186950	750551.4083110325	0
246	186950	750724.6133917893	0
247	186950	750897.8184725462	0
248	186950	751071.0235533031	0
249	186950	751244.22863406	0
250	186950	751417.4337148168	0
251	186950	751590.6387955737	0
252	186950	751763.8438763306	0
253	186950	751937.0489570876	0
254	186950	752110.2540378444	0
255	186950	752283.4591186013	0
256	187000	750118.3956091403	0
257	187000	750291.6006898971	0
258	187000	750464.805770654	0
259	187000	750638.0108514109	0
260	187000	750811.2159321678	0
261	187000	750984.4210129246	0
262	187000	751157.6260936816	0
263	187000	751330.8311744385	0
264	187000	751504.0362551954	0
265	187000	751677.2413359522	0
266	187000	751850.4464167091	0
267	187000	752023.651497466	0
268	187000	752196.8565782229	0
269	187000	752370.0616589797	0
270	187050	750031.7930687618	0
271	187050	750204.9981495186	0
272	187050	750378.2032302755	0
273	187050	750551.4083110325	0
274	187050	750724.6133917893	0
275	187050	750897.8184725462	0
276	187050	751071.0235533031	0
277	187050	751244.22863406	0
278	187050	751417.4337148168	0
279	187050	751590.6387955737	0
280	187050	751763.8438763306	0
281	187050	751937.0489570876	0
282	187050	752110.2540378444	0
283	187050	752283.4591186013	0
