SITE_NO,SITE_NAME,BUSINESS_NO,BUSINESS_NAME,YEAR,WEEK_NO,WEEK_BEGINNING,WEEKLY_AVERAGE_AF,REASON_FOR_NO_COUNT,SG_ACTION,MITIGATION,ADDITIONAL_MITIGATION,ADDITIONAL_INFORMATION
FS1344,Invertote Salmon Farm,FB0579,Organic Sea Harvest Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS1297,Tabhaigh,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.44,,,,,
FS1343,Culnacnoc Salmon Farm,FB0579,Organic Sea Harvest Ltd,2021,43,2021-10-25,0.27,,,,,
FS1296,Colonsay,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,,Weather,,,,
FS1293,Scadabay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS1342,West Strome,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.8,,,,,
FS1291,Caolas A Deas,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,8.05,,,Harvesting,Physical,Thermolicer
FS0860,Shapinsay,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.08,,,,,
FS1176,Eilean Grianain,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS1020,Bay of Vady,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.54,,,,,
FS0858,Fada,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0,,,,,
FS1122,Grey Horse Channel,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,2.11,,,Bath,,Freshwater extended treatment
FS0717,Balta Isle,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS1019,Strondoir Bay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0853,Lochmaddy,FB0398,Loch Duart Ltd,2021,43,2021-10-25,1.23,,,,,
FS1121,"Bight of Bellister, Dury Voe",FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.05,,,,,
FS0710,Sandwick,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.73,,,,,
FS1018,Slocka Ronas Voe,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.01,,,,,
FS1017,Fara West,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS0851,Ardgaddan,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0708,Portree,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0.62,,,,,
FS1010,East Tarbert Bay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.96,,,,,
FS0839,Geasgill,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,4.38,,,,,Physical trreatment sceduled to begin wk 44
FS1112,Etive 4,FB0456,Dawnfresh Farming Ltd,2021,43,2021-10-25,1.4,,,,,
FS0698,Quarry Point,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0.01,,,,,
FS0999,Collafirth 3,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0.49,,,,,
FS1103,Vuia Mor,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,,Veterinary advice,,,,
FS0696,Fiunary,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0,,,,,
FS0993,Chalmers Hope,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,1.47,,,,,
FS0818,Ardcastle,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0813,Puldrite,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.55,,,,,
FS1101,Etive 3 (Port na Mine),FB0456,Dawnfresh Farming Ltd,2021,43,2021-10-25,0.23,,,,,
FS0694,Fishnish (B),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.12,,,,,
FS0683,Gob a Bharra,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0964,Bloody Bay,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0,,,,,
FS0960,East of Holm Heogland (Burkwell),FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,1.9,,,,,
FS0805,Bagh Dail Nan Cean,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,1.34,,,,,
FS0675,Ardessie B,FB0447,Wester Ross Fisheries Ltd,2021,43,2021-10-25,0.04,,,,,
FS0946,North Voe,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0,,,,,
FS1091,Vacasay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.7,,,,,
FS1083,Groatay,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,1.91,,,,,
FS0767,Tarbert South,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS1080,Bay of Cleat (North),FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.87,,,,,
FS0666,Burrastow,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0927,Kyles Vuia,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.82,,,,,
FS1260,Sound of Harris,FB0398,Loch Duart Ltd,2021,43,2021-10-25,1.25,,,,,
FS1076,Setterness North (Bomlo),FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0.04,,,,,
FS1043,Ness of Copister,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.52,,,,,
FS1259,Stulaigh,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,,Weather,,,,
FS1067,Inverawe (East) Etive 2,FB0456,Dawnfresh Farming Ltd,2021,43,2021-10-25,0.4,,,,,
FS1042,Seaforth,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,1.38,,,,,
FS0908,Quanterness,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.25,,,,,
FS0903,Swining Voe 3,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0.77,,,,,
FS1254,Outer Eport,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,,Withdrawal period prior to harvesting,,,,
FS1057,Vee Taing,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,3.03,,,Physical,,Hydrolicer
FS1033,North Shore,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,1,,,,,
FS1027,Linga (Setterness),FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0.03,,,,,
FS0875,Walters (East Lismore),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,1.02,,,,,
FS1233,Eughlam,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.03,,,,,
FS1056,Strone,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS1024,Toyness,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.27,,,,,
FS0871,Winna Ness,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,2.54,,,Physical,,Hydrolicer
FS1210,Vestness,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.28,,,,,
FS1047,Loch Creran (D),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.35,,,,,
FS1023,Bring Head,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.67,,,,,
FS1198,South Cava,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.84,,,,,
FS0764,Olna South,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,,Withdrawal period prior to harvesting,,,,
FS0752,Taranaish,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.78,,,,,
FS0427,Fishnish (A),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,,Veterinary advice,,,,
FS0413,Camas Glas,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0408,Poseidon,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,1.1,,,,,
FS0517,Ardessie A,FB0447,Wester Ross Fisheries Ltd,2021,43,2021-10-25,0.04,,,,,
FS0502,Scotasay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,,Site recently stocked,,,,
FS0489,Cole Deep,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,2.56,,,,,Freshwater treatment week 44
FS0477,Bow of Hascosay,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.65,,,,,
FS0472,Wick of Belmont,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.23,,,,,
FS0465,Shuna Castle,FB0134,Kames Fish Farming Ltd,2021,43,2021-10-25,1.74,,,,,
FS0462,Kames Bay (east),FB0134,Kames Fish Farming Ltd,2021,43,2021-10-25,1.27,,,,,
FS0519,Maol Ban,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,1.38,,,,,
FS0247,Loch Harport,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.79,,,,,
FS0245,Ardintoul,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0244,Loch Leven (1),FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0242,Gravir,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,11.4,,,,,Some pens being harvested with FW treatment to begin wk 45
FS0241,Kingairloch,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.02,,,,,
FS0240,Linnhe,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0390,Carness Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.06,,,,,
FS0382,Uyea Isle,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,2.17,,,Physical,,Hydrolicer
FS0336,Druimyeon Bay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,1.98,,,,,
FS0292,Bight of Foraness,FB0440,Grieg Seafood Shetland Ltd,2021,43,2021-10-25,0.13,,,,,
FS0271,Kames Bay (west),FB0134,Kames Fish Farming Ltd,2021,43,2021-10-25,1.85,,,,,
FS0253,Loch Spelve (B),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,,Site fallow,,,,
FS0249,Ardnish,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.01,,,,,
FS0248,Loch Duich,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.22,,,,,
FS0057,Corry Farm,FB0447,Wester Ross Fisheries Ltd,2021,43,2021-10-25,0,,,,,
FS0056,Ardmair,FB0447,Wester Ross Fisheries Ltd,2021,43,2021-10-25,0,,,,,
FS0054,Lyrawa Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS0031,Pegal Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS0016,Loch Alsh (Sron),FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.01,,,,,
FS0015,Loch Greshornish,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.01,,,,,
FS0212,Invasion Bay,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.05,,,,,
FS0209,Scallastle,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.03,,,,,
FS0183,South Sound,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.76,,,,,
FS0091,Meall Mhor Loch Fyne,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0090,Ormsary Broodstock Unit,FB0061,Landcatch Natural Selection Ltd,2021,43,2021-10-25,,Veterinary advice,,,,
FS0088,Cloudin,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0,,,,,
FS0068,Calva Bay (Calbha Beag),FB0398,Loch Duart Ltd,2021,43,2021-10-25,1.5,,,,,
FS0067,Badcall Bay,FB0398,Loch Duart Ltd,2021,43,2021-10-25,0.26,,,,,
FS0237,Gorsten,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.01,,,,,
FS0065,Loch Laxford,FB0398,Loch Duart Ltd,2021,43,2021-10-25,0,,,,,
FS0590,Glenan Bay,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0,,,,,
FS0559,Ardyne,FB0169,The Scottish Salmon Company,2021,43,2021-10-25,0.03,,,,,
FS0549,Tanera,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0,,,,,
FS0546,Nevis C (Ardintigh),FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0,,,,,
FS0531,Ornish Island,FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.17,,,,,
FS0645,Kirk Noust,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,0.4,,,,,
FS0637,Stead of Aithness,FB0095,Cooke Aquaculture Scotland Ltd,2021,43,2021-10-25,1.25,,,,,
FS0621,Loch A Chairn Bhain,FB0398,Loch Duart Ltd,2021,43,2021-10-25,,Veterinary advice,,,,
FS0616,Nevis B,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,,Site recently stocked,,,,
FS0608,Vidlin North,FB0125,Scottish Sea Farms Ltd,2021,43,2021-10-25,0.59,,,,,
FS0605,Creag an T'Sagairt (Loch Hourn),FB0119,Mowi Scotland Ltd,2021,43,2021-10-25,0.28,,,,,
FS0599,MacLean's Nose,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.01,,,,,
FS1340,Mill Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.33,,,,,
FS1337,Hunda,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,,Withdrawal period prior to harvesting,,,,
FS1288,Etive 6,FB0456,Dawnfresh Farming Ltd,2021,42,2021-10-18,1.95,,,,,
FS1286,Muck,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS1335,"Swarta Skerry, Dury Voe",FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.01,,,,,
FS1334,Grey Horse Channel Outer,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS1281,Sgian Dubh,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.01,,,,,
FS1280,Loch Carnan,FB0398,Loch Duart Ltd,2021,42,2021-10-18,0,,,,,
FS1330,Sconser Quarry,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,1.93,,,,,
FS1318,Portree Outer,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.57,,,,,
FS1278,East of Papa Little,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,1.12,,,,,
FS1277,Reibinish,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.45,,,,,
FS1317,Rum,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,1,,,,,
FS1275,Flaeshins,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,1,,,,,
FS1310,Loch Pooltiel,FB0134,Kames Fish Farming Ltd,2021,42,2021-10-18,0.12,,,,,
FS1267,Gometra,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,4.7,,,,,Mechanical treatment week 43
Fs1024,Toyness,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.37,,,,,
Fs1018,Slocka Ronas Voe,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
Fs0860,Shapinsay,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.1,,,,,
FS1305,Westerbister,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,,Veterinary advice,,,,
FS1261,Hellisay,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,3.36,,,Physical,Harvesting,Hydrolicer
FS1349,Bay of Holland,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.06,,,,,
FS1344,Invertote Salmon Farm,FB0579,Organic Sea Harvest Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS1297,Tabhaigh,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.91,,,,,
FS1343,Culnacnoc Salmon Farm,FB0579,Organic Sea Harvest Ltd,2021,42,2021-10-18,0.02,,,,,
FS1296,Colonsay,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.33,,,,,
FS1342,West Strome,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.07,,,,,
FS1293,Scadabay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS1291,Caolas A Deas,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,5.63,,,Harvesting,,
FS1020,Bay of Vady,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.44,,,,,
FS0858,Fada,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
FS1122,Grey Horse Channel,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS0717,Balta Isle,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS1019,Strondoir Bay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0853,Lochmaddy,FB0398,Loch Duart Ltd,2021,42,2021-10-18,0.7,,,,,
FS1121,"Bight of Bellister, Dury Voe",FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
FS0710,Sandwick,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,1.06,,,,,
FS1017,Fara West,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS0851,Ardgaddan,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0708,Portree,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,2.41,,,,,Mechanical treatment ongoing week 44
FS1010,East Tarbert Bay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.15,,,,,
FS0839,Geasgill,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.51,,,,,
FS1112,Etive 4,FB0456,Dawnfresh Farming Ltd,2021,42,2021-10-18,1.1,,,,,
FS0698,Quarry Point,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0999,Collafirth 3,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0.37,,,,,
FS1103,Vuia Mor,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,,Veterinary advice,,,,
FS0696,Fiunary,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
FS0993,Chalmers Hope,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS0818,Ardcastle,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.01,,,,,
FS0813,Puldrite,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.13,,,,,
FS1101,Etive 3 (Port na Mine),FB0456,Dawnfresh Farming Ltd,2021,42,2021-10-18,0.37,,,,,
FS0694,Fishnish (B),FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.2,,,,,
FS0683,Gob a Bharra,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0964,Bloody Bay,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,,Veterinary advice,,,,
FS0960,East of Holm Heogland (Burkwell),FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,2.04,,,Physical,,Hydrolicer
FS0805,Bagh Dail Nan Cean,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,1.19,,,,,
FS1091,Vacasay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.1,,,,,
FS0675,Ardessie B,FB0447,Wester Ross Fisheries Ltd,2021,42,2021-10-18,0,,,,,
FS0946,North Voe,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0.01,,,,,
FS1083,Groatay,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS0767,Tarbert South,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS1080,Bay of Cleat (North),FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.64,,,,,
FS0666,Burrastow,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS0927,Kyles Vuia,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.03,,,,,
FS1260,Sound of Harris,FB0398,Loch Duart Ltd,2021,42,2021-10-18,1.24,,,,,
FS1076,Setterness North (Bomlo),FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,1.57,,,,,
FS1043,Ness of Copister,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.53,,,,,
FS1259,Stulaigh,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS1067,Inverawe (East) Etive 2,FB0456,Dawnfresh Farming Ltd,2021,42,2021-10-18,0.27,,,,,
FS1042,Seaforth,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.34,,,,,
FS0908,Quanterness,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.18,,,,,
FS0903,Swining Voe 3,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0.86,,,,,
FS1254,Outer Eport,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,,Withdrawal period prior to harvesting,,,,
FS1057,Vee Taing,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,3.73,,,Physical,,Hydrolicer
FS1033,North Shore,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,1.04,,,,,
FS1027,Linga (Setterness),FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0,,,,,
FS0875,Walters (East Lismore),FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
FS1233,Eughlam,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.45,,,,,
FS1056,Strone,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.01,,,,,
FS0871,Winna Ness,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,3.2,,,Physical,,Hydrolicer
FS1210,Vestness,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.19,,,,,
FS1047,Loch Creran (D),FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.19,,,,,
FS1023,Bring Head,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,1.21,,,,,
FS1209,Ouseness,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Site fallow,,,,
FS1198,South Cava,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Weather,,,,
FS0764,Olna South,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,2.9,,,Harvesting,,Fallow planned week 44.
FS0752,Taranaish,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.54,,,,,
FS0427,Fishnish (A),FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0.1,,,,,
FS0413,Camas Glas,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.02,,,,,
FS0408,Poseidon,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0.78,,,,,
FS0517,Ardessie A,FB0447,Wester Ross Fisheries Ltd,2021,42,2021-10-18,0,,,,,
FS0502,Scotasay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,,Site recently stocked,,,,
FS0489,Cole Deep,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,2.47,,,,,Freshwater treatment planned week 44
FS0477,Bow of Hascosay,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Withdrawal period prior to harvesting,,,,
FS0472,Wick of Belmont,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.17,,,,,
FS0465,Shuna Castle,FB0134,Kames Fish Farming Ltd,2021,42,2021-10-18,1.37,,,,,
FS0462,Kames Bay (east),FB0134,Kames Fish Farming Ltd,2021,42,2021-10-18,0.52,,,,,
FS0519,Maol Ban,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.83,,,,,
FS0247,Loch Harport,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,2.37,,,Cleanerfish,Harvesting,
FS0245,Ardintoul,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS0244,Loch Leven (1),FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS0242,Gravir,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,7.32,,,,,"Planned mechanical treatment week 43, delayed by weather. ETA end of week 44."
FS0241,Kingairloch,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.02,,,,,
FS0240,Linnhe,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS0390,Carness Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0.09,,,,,
FS0382,Uyea Isle,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,2.68,,,Physical,,Hydrolicer
FS0336,Druimyeon Bay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,1.13,,,,,
FS0292,Bight of Foraness,FB0440,Grieg Seafood Shetland Ltd,2021,42,2021-10-18,0.04,,,,,
FS0271,Kames Bay (west),FB0134,Kames Fish Farming Ltd,2021,42,2021-10-18,1.73,,,,,
FS0253,Loch Spelve (B),FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,,Withdrawal period prior to harvesting,,,,
FS0249,Ardnish,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.02,,,,,
FS0248,Loch Duich,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.24,,,,,
FS0057,Corry Farm,FB0447,Wester Ross Fisheries Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS0056,Ardmair,FB0447,Wester Ross Fisheries Ltd,2021,42,2021-10-18,0,,,,,
FS0054,Lyrawa Bay,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS0016,Loch Alsh (Sron),FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.03,,,,,
FS0015,Loch Greshornish,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS0212,Invasion Bay,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.02,,,,,
FS0209,Scallastle,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
FS0183,South Sound,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,,Veterinary advice,,,,Physical delicing scheduled for wk 43
FS0091,Meall Mhor Loch Fyne,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0090,Ormsary Broodstock Unit,FB0061,Landcatch Natural Selection Ltd,2021,42,2021-10-18,0.13,,,,,
FS0088,Cloudin,FB0095,Cooke Aquaculture Scotland Ltd,2021,42,2021-10-18,0,,,,,
FS0068,Calva Bay (Calbha Beag),FB0398,Loch Duart Ltd,2021,42,2021-10-18,0.35,,,,,
FS0067,Badcall Bay,FB0398,Loch Duart Ltd,2021,42,2021-10-18,0.38,,,,,
FS0237,Gorsten,FB0119,Mowi Scotland Ltd,2021,42,2021-10-18,0.01,,,,,
FS0065,Loch Laxford,FB0398,Loch Duart Ltd,2021,42,2021-10-18,,Site recently stocked,,,,
FS0590,Glenan Bay,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0,,,,,
FS0559,Ardyne,FB0169,The Scottish Salmon Company,2021,42,2021-10-18,0.03,,,,,
FS0549,Tanera,FB0125,Scottish Sea Farms Ltd,2021,42,2021-10-18,0,,,,,
