1	178844.32475826296	723049.4312307058	0
2	179844.32475826296	723049.4312307058	0
3	180844.32475826296	723049.4312307058	0
4	181844.32475826296	723049.4312307058	0
5	178844.32475826296	724049.4312307058	0
6	179844.32475826296	724049.4312307058	0
7	180844.32475826296	724049.4312307058	0
8	185844.32475826296	724049.4312307058	0
9	176844.32475826296	725049.4312307058	0
10	177844.32475826296	725049.4312307058	0
11	178844.32475826296	725049.4312307058	0
12	179844.32475826296	725049.4312307058	0
13	180844.32475826296	725049.4312307058	0
14	181844.32475826296	725049.4312307058	0
15	176844.32475826296	726049.4312307058	0
16	177844.32475826296	726049.4312307058	0
17	178844.32475826296	726049.4312307058	0
18	179844.32475826296	726049.4312307058	0
19	181844.32475826296	726049.4312307058	0
20	175844.32475826296	727049.4312307058	0
21	176844.32475826296	727049.4312307058	0
22	177844.32475826296	727049.4312307058	0
23	181844.32475826296	727049.4312307058	0
24	174844.32475826296	728049.4312307058	0
25	175844.32475826296	728049.4312307058	0
26	176844.32475826296	728049.4312307058	0
27	177844.32475826296	728049.4312307058	0
28	178844.32475826296	728049.4312307058	0
29	182844.32475826296	728049.4312307058	0
30	174844.32475826296	729049.4312307058	0
31	175844.32475826296	729049.4312307058	0
32	176844.32475826296	729049.4312307058	0
33	177844.32475826296	729049.4312307058	0
34	178844.32475826296	729049.4312307058	0
35	179844.32475826296	729049.4312307058	0
36	183844.32475826296	729049.4312307058	0
37	174844.32475826296	730049.4312307058	0
38	175844.32475826296	730049.4312307058	0
39	176844.32475826296	730049.4312307058	0
40	177844.32475826296	730049.4312307058	0
41	178844.32475826296	730049.4312307058	0
42	179844.32475826296	730049.4312307058	0
43	180844.32475826296	730049.4312307058	0
44	181844.32475826296	730049.4312307058	0
45	182844.32475826296	730049.4312307058	0
46	184844.32475826296	730049.4312307058	0
47	174844.32475826296	731049.4312307058	0
48	175844.32475826296	731049.4312307058	0
49	176844.32475826296	731049.4312307058	0
50	177844.32475826296	731049.4312307058	0
51	178844.32475826296	731049.4312307058	0
52	179844.32475826296	731049.4312307058	0
53	180844.32475826296	731049.4312307058	0
54	181844.32475826296	731049.4312307058	0
55	182844.32475826296	731049.4312307058	0
56	183844.32475826296	731049.4312307058	0
57	173844.32475826296	732049.4312307058	0
58	175844.32475826296	732049.4312307058	0
59	176844.32475826296	732049.4312307058	0
60	177844.32475826296	732049.4312307058	0
61	178844.32475826296	732049.4312307058	0
62	179844.32475826296	732049.4312307058	0
63	180844.32475826296	732049.4312307058	0
64	181844.32475826296	732049.4312307058	0
65	182844.32475826296	732049.4312307058	0
66	183844.32475826296	732049.4312307058	0
67	184844.32475826296	732049.4312307058	0
68	172844.32475826296	733049.4312307058	0
69	175844.32475826296	733049.4312307058	0
70	176844.32475826296	733049.4312307058	0
71	177844.32475826296	733049.4312307058	0
72	178844.32475826296	733049.4312307058	0
73	179844.32475826296	733049.4312307058	0
74	180844.32475826296	733049.4312307058	0
75	181844.32475826296	733049.4312307058	0
76	182844.32475826296	733049.4312307058	0
77	183844.32475826296	733049.4312307058	0
78	184844.32475826296	733049.4312307058	0
79	185844.32475826296	733049.4312307058	0
80	199844.32475826296	733049.4312307058	0
81	200844.32475826296	733049.4312307058	0
82	201844.32475826296	733049.4312307058	0
83	202844.32475826296	733049.4312307058	0
84	175844.32475826296	734049.4312307058	0
85	176844.32475826296	734049.4312307058	0
86	177844.32475826296	734049.4312307058	0
87	178844.32475826296	734049.4312307058	0
88	179844.32475826296	734049.4312307058	0
89	180844.32475826296	734049.4312307058	0
